Observation,TextUrn,Image,Comments
urn:cite:op:167rS.01,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@π,"urn:cite:hmt:vaimg.VA167RN-0338@0.6436,0.2316,0.0124,0.0053",
urn:cite:op:167rS.02,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@υ,"urn:cite:hmt:vaimg.VA167RN-0338@0.6551,0.2325,0.0063,0.004",
urn:cite:op:167rS.03,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@ρ,"urn:cite:hmt:vaimg.VA167RN-0338@0.6619,0.2326,0.0045,0.0065",
urn:cite:op:167rS.04,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@γ,"urn:cite:hmt:vaimg.VA167RN-0338@0.669,0.2325,0.0079,0.0057",
urn:cite:op:167rS.05,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@η,"urn:cite:hmt:vaimg.VA167RN-0338@0.6762,0.2321,0.0053,0.0048",
urn:cite:op:167rS.06,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@δ,"urn:cite:hmt:vaimg.VA167RN-0338@0.6825,0.2315,0.0079,0.0051",
urn:cite:op:167rS.07,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@ο,"urn:cite:hmt:vaimg.VA167RN-0338@0.6899,0.2321,0.0044,0.0045",
urn:cite:op:167rS.08,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@ν,"urn:cite:hmt:vaimg.VA167RN-0338@0.6951,0.2325,0.0058,0.0043",
urn:cite:op:167rS.09,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@δ[2],"urn:cite:hmt:vaimg.VA167RN-0338@0.7073,0.2271,0.0115,0.0107",
urn:cite:op:167rS.10,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@ι,"urn:cite:hmt:vaimg.VA167RN-0338@0.7178,0.2273,0.006,0.0107",
urn:cite:op:167rS.11,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@κ,"urn:cite:hmt:vaimg.VA167RN-0338@0.7257,0.2309,0.0075,0.006",
urn:cite:op:167rS.12,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@η[2],"urn:cite:hmt:vaimg.VA167RN-0338@0.734,0.2293,0.0074,0.0078",
urn:cite:op:167rS.13,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@ν[2],"urn:cite:hmt:vaimg.VA167RN-0338@0.7413,0.2321,0.0066,0.0047",
urn:cite:op:167rS.14,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@π[2],"urn:cite:hmt:vaimg.VA167RN-0338@0.7518,0.2328,0.0104,0.0052",
urn:cite:op:167rS.15,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@υ[2],"urn:cite:hmt:vaimg.VA167RN-0338@0.7611,0.2291,0.0065,0.0084",
urn:cite:op:167rS.16,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@ρ[2],"urn:cite:hmt:vaimg.VA167RN-0338@0.7666,0.2323,0.0055,0.0095",
urn:cite:op:167rS.17,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@γ[2],"urn:cite:hmt:vaimg.VA167RN-0338@0.7734,0.2324,0.0076,0.0095",
urn:cite:op:167rS.18,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@ο[2],"urn:cite:hmt:vaimg.VA167RN-0338@0.7796,0.2335,0.0038,0.0049",
urn:cite:op:167rS.19,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@υ[3],"urn:cite:hmt:vaimg.VA167RN-0338@0.7844,0.2332,0.005,0.0044",
urn:cite:op:167rS.20,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@ε,"urn:cite:hmt:vaimg.VA167RN-0338@0.7924,0.2311,0.0084,0.0076",
urn:cite:op:167rS.21,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@ν[3],"urn:cite:hmt:vaimg.VA167RN-0338@0.7993,0.2332,0.0078,0.0071",
urn:cite:op:167rS.22,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@τ,"urn:cite:hmt:vaimg.VA167RN-0338@0.6333,0.243,0.0109,0.0058",
urn:cite:op:167rS.23,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@α,"urn:cite:hmt:vaimg.VA167RN-0338@0.6427,0.2389,0.009,0.0081",
urn:cite:op:167rS.24,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@ξ,"urn:cite:hmt:vaimg.VA167RN-0338@0.6514,0.2428,0.0072,0.0087",
urn:cite:op:167rS.25,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@ε[2],"urn:cite:hmt:vaimg.VA167RN-0338@0.6595,0.2426,0.0043,0.0051",
urn:cite:op:167rS.26,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@ι[2],"urn:cite:hmt:vaimg.VA167RN-0338@0.6642,0.2427,0.0032,0.005",
urn:cite:op:167rS.27,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@ε[3],"urn:cite:hmt:vaimg.VA167RN-0338@0.6763,0.2384,0.0105,0.0101",
urn:cite:op:167rS.28,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@στ,"urn:cite:hmt:vaimg.VA167RN-0338@0.686,0.2437,0.0097,0.0058",ligature στ
urn:cite:op:167rS.29,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@ι[3],"urn:cite:hmt:vaimg.VA167RN-0338@0.6958,0.2419,0.0061,0.0097",
urn:cite:op:167rS.30,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@ε[4],"urn:cite:hmt:vaimg.VA167RN-0338@0.7071,0.2403,0.0065,0.008",
