Observation,TextUrn,Image,Comments
urn:cite:op:167vS.25,urn:cts:greekLit:tlg5026.msA:hmt:13.178@ο[6],"urn:cite:hmt:vaimg.VA167VN-0669@0.3357,0.3116,0.0044,0.0063",
urn:cite:op:167vS.26,urn:cts:greekLit:tlg5026.msA:hmt:13.178@οτι,"urn:cite:hmt:vaimg.VA167VN-0669@0.3491,0.3074,0.0133,0.0111",conventional abbreviation for ὅτι
urn:cite:op:167vS.27,urn:cts:greekLit:tlg5026.msA:hmt:13.178@δ,"urn:cite:hmt:vaimg.VA167VN-0669@0.3613,0.3095,0.0071,0.0085",
urn:cite:op:167vS.28,urn:cts:greekLit:tlg5026.msA:hmt:13.178@ι[2] ,"urn:cite:hmt:vaimg.VA167VN-0669@0.3676,0.3114,0.0044,0.006",
urn:cite:op:167vS.29,urn:cts:greekLit:tlg5026.msA:hmt:13.178@η[2] ,"urn:cite:hmt:vaimg.VA167VN-0669@0.374,0.3109,0.005,0.006",
urn:cite:op:167vS.30,urn:cts:greekLit:tlg5026.msA:hmt:13.178@ι[3],"urn:cite:hmt:vaimg.VA167VN-0669@0.3786,0.3127,0.0025,0.0026",
urn:cite:op:167vS.31,urn:cts:greekLit:tlg5026.msA:hmt:13.178@ρ[3],"urn:cite:hmt:vaimg.VA167VN-0669@0.3798,0.3117,0.0051,0.008",
urn:cite:op:167vS.32,urn:cts:greekLit:tlg5026.msA:hmt:13.178@η[4],"urn:cite:hmt:vaimg.VA167VN-0669@0.3861,0.3112,0.0049,0.0063",
urn:cite:op:167vS.33,urn:cts:greekLit:tlg5026.msA:hmt:13.178@κ[2],"urn:cite:hmt:vaimg.VA167VN-0669@0.3925,0.3088,0.0073,0.0098",
urn:cite:op:167vS.34,urn:cts:greekLit:tlg5026.msA:hmt:13.178@ε[3],"urn:cite:hmt:vaimg.VA167VN-0669@0.3993,0.3074,0.0073,0.008",
urn:cite:op:167vS.35,urn:cts:greekLit:tlg5026.msA:hmt:13.178@ν,"urn:cite:hmt:vaimg.VA167VN-0669@0.4041,0.3121,0.0081,0.0053",
urn:cite:op:167vS.36,urn:cts:greekLit:tlg5026.msA:hmt:13.178@χ[2],"urn:cite:hmt:vaimg.VA167VN-0669@0.2031,0.3259,0.0131,0.0116",
urn:cite:op:167vS.37,urn:cts:greekLit:tlg5026.msA:hmt:13.178@ρ[4] ,"urn:cite:hmt:vaimg.VA167VN-0669@0.216,0.3265,0.0054,0.0087",
urn:cite:op:167vS.38,urn:cts:greekLit:tlg5026.msA:hmt:13.178@ο[7] ,"urn:cite:hmt:vaimg.VA167VN-0669@0.2221,0.3263,0.0038,0.0047",
urn:cite:op:167vS.39,urn:cts:greekLit:tlg5026.msA:hmt:13.178@o[8] ,"urn:cite:hmt:vaimg.VA167VN-0669@0.2268,0.3268,0.0046,0.0044",
urn:cite:op:167vS.40,urn:cts:greekLit:tlg5026.msA:hmt:13.178@σ[4],"urn:cite:hmt:vaimg.VA167VN-0669@0.2326,0.3268,0.0061,0.0049",
