Text,Image
urn:cts:greekLit:tlg0012.tlg001.msA:13.94,"urn:cite:hmt:vaimg.VA165VN-0667@0.483,0.562,0.426,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:13.95,"urn:cite:hmt:vaimg.VA165VN-0667@0.483,0.562,0.426,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:13.96,"urn:cite:hmt:vaimg.VA165VN-0667@0.484,0.5988,0.431,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:13.97,"urn:cite:hmt:vaimg.VA165VN-0667@0.484,0.6206,0.367,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:13.98,"urn:cite:hmt:vaimg.VA165VN-0667@0.485,0.6401,0.388,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:13.99,"urn:cite:hmt:vaimg.VA165VN-0667@0.485,0.6566,0.439,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:13.100,"urn:cite:hmt:vaimg.VA165VN-0667@0.485,0.6792,0.408,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:13.101,"urn:cite:hmt:vaimg.VA166RN-0337@0.1999,0.2081,0.402,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:13.102,"urn:cite:hmt:vaimg.VA166RN-0337@0.2025,0.2281,0.402,0.0219"
urn:cts:greekLit:tlg0012.tlg001.msA:13.103,"urn:cite:hmt:vaimg.VA166RN-0337@0.1944,0.2472,0.402,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:13.104,"urn:cite:hmt:vaimg.VA166RN-0337@0.1969,0.2655,0.402,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:13.105,"urn:cite:hmt:vaimg.VA166RN-0337@0.1992,0.2846,0.402,0.0252"
urn:cts:greekLit:tlg0012.tlg001.msA:13.106,"urn:cite:hmt:vaimg.VA166RN-0337@0.201,0.3023,0.402,0.023"
urn:cts:greekLit:tlg0012.tlg001.msA:13.107,"urn:cite:hmt:vaimg.VA166RN-0337@0.1958,0.3206,0.4256,0.0288"
urn:cts:greekLit:tlg0012.tlg001.msA:13.108,"urn:cite:hmt:vaimg.VA166RN-0337@0.1955,0.3405,0.4197,0.0241"
urn:cts:greekLit:tlg0012.tlg001.msA:13.109,"urn:cite:hmt:vaimg.VA166RN-0337@0.1914,0.3577,0.3987,0.0249"
urn:cts:greekLit:tlg0012.tlg001.msA:13.110,"urn:cite:hmt:vaimg.VA166RN-0337@0.1925,0.3787,0.4013,0.0213"
urn:cts:greekLit:tlg0012.tlg001.msA:13.111,"urn:cite:hmt:vaimg.VA166RN-0337@0.1779,0.3956,0.3866,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:13.112,"urn:cite:hmt:vaimg.VA166RN-0337@0.1808,0.4127,0.3866,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:13.113,"urn:cite:hmt:vaimg.VA166RN-0337@0.1793,0.4324,0.3579,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:13.114,"urn:cite:hmt:vaimg.VA166RN-0337@0.1834,0.4501,0.3885,0.0271"
urn:cts:greekLit:tlg0012.tlg001.msA:13.115,"urn:cite:hmt:vaimg.VA166RN-0337@0.179,0.4687,0.4338,0.0318"
urn:cts:greekLit:tlg0012.tlg001.msA:13.116,"urn:cite:hmt:vaimg.VA166RN-0337@0.1793,0.4875,0.4084,0.0307"
urn:cts:greekLit:tlg0012.tlg001.msA:13.117,"urn:cite:hmt:vaimg.VA166RN-0337@0.1731,0.5059,0.4031,0.031"
urn:cts:greekLit:tlg0012.tlg001.msA:13.118,"urn:cite:hmt:vaimg.VA166RN-0337@0.1727,0.5264,0.3758,0.0274"
urn:cts:greekLit:tlg0012.tlg001.msA:13.119,"urn:cite:hmt:vaimg.VA166RN-0337@0.1712,0.5447,0.3998,0.0274"
urn:cts:greekLit:tlg0012.tlg001.msA:13.120,"urn:cite:hmt:vaimg.VA166RN-0337@0.1734,0.5652,0.406,0.0299"
urn:cts:greekLit:tlg0012.tlg001.msA:13.121,"urn:cite:hmt:vaimg.VA166RN-0337@0.1745,0.5837,0.4127,0.0282"
urn:cts:greekLit:tlg0012.tlg001.msA:13.122,"urn:cite:hmt:vaimg.VA166RN-0337@0.1738,0.6006,0.3935,0.0282"
urn:cts:greekLit:tlg0012.tlg001.msA:13.123,"urn:cite:hmt:vaimg.VA166RN-0337@0.1742,0.6189,0.4142,0.0332"
urn:cts:greekLit:tlg0012.tlg001.msA:13.124,"urn:cite:hmt:vaimg.VA166RN-0337@0.1716,0.6413,0.4215,0.0271"
urn:cts:greekLit:tlg0012.tlg001.msA:13.125,"urn:cite:hmt:vaimg.VA166RN-0337@0.1686,0.6601,0.4215,0.0271"
urn:cts:greekLit:tlg0012.tlg001.msA:13.205,"urn:cite:hmt:vaimg.VA168RN-0339@0.18,0.2051,0.416,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:13.206,"urn:cite:hmt:vaimg.VA168RN-0339@0.176,0.2246,0.405,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:13.207,"urn:cite:hmt:vaimg.VA168RN-0339@0.174,0.2457,0.355,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:13.208,"urn:cite:hmt:vaimg.VA168RN-0339@0.175,0.2645,0.393,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:13.209,"urn:cite:hmt:vaimg.VA168RN-0339@0.175,0.2825,0.393,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:13.210,"urn:cite:hmt:vaimg.VA168RN-0339@0.178,0.302,0.403,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:13.211,"urn:cite:hmt:vaimg.VA168RN-0339@0.177,0.3208,0.394,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:13.212,"urn:cite:hmt:vaimg.VA168RN-0339@0.177,0.3396,0.394,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:13.213,"urn:cite:hmt:vaimg.VA168RN-0339@0.162,0.3599,0.43,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:13.214,"urn:cite:hmt:vaimg.VA168RN-0339@0.177,0.3772,0.381,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:13.215,"urn:cite:hmt:vaimg.VA168RN-0339@0.179,0.3959,0.386,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:13.216,"urn:cite:hmt:vaimg.VA168RN-0339@0.179,0.4147,0.393,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:13.217,"urn:cite:hmt:vaimg.VA168RN-0339@0.161,0.4343,0.407,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:13.218,"urn:cite:hmt:vaimg.VA168RN-0339@0.169,0.4523,0.407,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:13.219,"urn:cite:hmt:vaimg.VA168RN-0339@0.177,0.4718,0.407,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:13.220,"urn:cite:hmt:vaimg.VA168RN-0339@0.178,0.4921,0.394,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:13.221,"urn:cite:hmt:vaimg.VA168RN-0339@0.176,0.5079,0.431,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:13.222,"urn:cite:hmt:vaimg.VA168RN-0339@0.158,0.5282,0.419,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:13.223,"urn:cite:hmt:vaimg.VA168RN-0339@0.165,0.5477,0.424,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:13.224,"urn:cite:hmt:vaimg.VA168RN-0339@0.178,0.5657,0.4,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:13.225,"urn:cite:hmt:vaimg.VA168RN-0339@0.179,0.5838,0.422,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:13.226,"urn:cite:hmt:vaimg.VA168RN-0339@0.17,0.6018,0.409,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:13.227,"urn:cite:hmt:vaimg.VA168RN-0339@0.179,0.6228,0.425,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:13.228,"urn:cite:hmt:vaimg.VA168RN-0339@0.179,0.6424,0.409,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:13.229,"urn:cite:hmt:vaimg.VA168RN-0339@0.177,0.6604,0.387,0.0218"


